id,no,pos,name,dob,caps,goals,club,clubNat,clubWiki,captain,wiki,wcApps,wcGoals,wcYellow,wcRed,team_code,team_flag,team_wiki,coach,name_norm
lautaro-martinez,22,FW,Lautaro Martínez,1997-08-22,77,37,Inter Milan,ITA,https://en.wikipedia.org/wiki/Inter_Milan,False,https://en.wikipedia.org/wiki/Lautaro_Mart%C3%ADnez,2,0,0,0,ARG,🇦🇷,https://en.wikipedia.org/wiki/Argentina_national_football_team,Lionel Scaloni,lautaro martinez
alexander-schlager,1,GK,Alexander Schlager,1996-02-01,26,0,Red Bull Salzburg,AUT,https://en.wikipedia.org/wiki/FC_Red_Bull_Salzburg,False,https://en.wikipedia.org/wiki/Alexander_Schlager,2,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,alexander schlager
florian-wiegele,12,GK,Florian Wiegele,2001-03-21,1,0,Viktoria Plzeň,CZE,https://en.wikipedia.org/wiki/FC_Viktoria_Plze%C5%88,False,https://en.wikipedia.org/wiki/Florian_Wiegele,0,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,florian wiegele
patrick-pentz,13,GK,Patrick Pentz,1997-01-02,18,0,Brøndby,DEN,https://en.wikipedia.org/wiki/Br%C3%B8ndby_IF,False,https://en.wikipedia.org/wiki/Patrick_Pentz,0,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,patrick pentz
david-affengruber,2,DF,David Affengruber,2001-03-19,1,0,Elche,ESP,https://en.wikipedia.org/wiki/Elche_CF,False,https://en.wikipedia.org/wiki/David_Affengruber_(footballer%2C_born_2001),0,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,david affengruber
kevin-danso,3,DF,Kevin Danso,1998-09-19,32,0,Tottenham Hotspur,ENG,https://en.wikipedia.org/wiki/Tottenham_Hotspur_F.C.,False,https://en.wikipedia.org/wiki/Kevin_Danso,2,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,kevin danso
stefan-posch,5,DF,Stefan Posch,1997-05-14,52,5,Mainz 05,GER,https://en.wikipedia.org/wiki/1._FSV_Mainz_05,False,https://en.wikipedia.org/wiki/Stefan_Posch,2,0,1,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,stefan posch
david-alaba,8,DF,David Alaba,1992-06-24,113,15,Real Madrid,ESP,https://en.wikipedia.org/wiki/Real_Madrid_CF,False,https://en.wikipedia.org/wiki/David_Alaba,2,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,david alaba
philipp-lienhart,15,DF,Philipp Lienhart,1996-07-11,41,3,SC Freiburg,GER,https://en.wikipedia.org/wiki/SC_Freiburg,False,https://en.wikipedia.org/wiki/Philipp_Lienhart,1,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,philipp lienhart
phillipp-mwene,16,DF,Phillipp Mwene,1994-01-29,30,0,Mainz 05,GER,https://en.wikipedia.org/wiki/1._FSV_Mainz_05,False,https://en.wikipedia.org/wiki/Phillipp_Mwene,1,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,phillipp mwene
marco-friedl,23,DF,Marco Friedl,1998-03-16,11,0,Werder Bremen,GER,https://en.wikipedia.org/wiki/SV_Werder_Bremen,False,https://en.wikipedia.org/wiki/Marco_Friedl,1,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,marco friedl
michael-svoboda,25,DF,Michael Svoboda,1998-10-15,4,0,Venezia,ITA,https://en.wikipedia.org/wiki/Venezia_FC,False,https://en.wikipedia.org/wiki/Michael_Svoboda,0,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,michael svoboda
xaver-schlager,4,MF,Xaver Schlager,1997-09-28,51,4,RB Leipzig,GER,https://en.wikipedia.org/wiki/RB_Leipzig,False,https://en.wikipedia.org/wiki/Xaver_Schlager,2,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,xaver schlager
nicolas-seiwald,6,MF,Nicolas Seiwald,2001-05-04,47,1,RB Leipzig,GER,https://en.wikipedia.org/wiki/RB_Leipzig,False,https://en.wikipedia.org/wiki/Nicolas_Seiwald,2,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,nicolas seiwald
marcel-sabitzer,9,MF,Marcel Sabitzer,1994-03-17,98,26,Borussia Dortmund,GER,https://en.wikipedia.org/wiki/Borussia_Dortmund,False,https://en.wikipedia.org/wiki/Marcel_Sabitzer,2,0,1,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,marcel sabitzer
florian-grillitsch,10,MF,Florian Grillitsch,1995-08-07,58,1,Braga,POR,https://en.wikipedia.org/wiki/S.C._Braga,False,https://en.wikipedia.org/wiki/Florian_Grillitsch,0,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,florian grillitsch
carney-chukwuemeka,17,MF,Carney Chukwuemeka,2003-10-20,3,1,Borussia Dortmund,GER,https://en.wikipedia.org/wiki/Borussia_Dortmund,False,https://en.wikipedia.org/wiki/Carney_Chukwuemeka,2,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,carney chukwuemeka
romano-schmid,18,MF,Romano Schmid,2000-01-27,34,3,Werder Bremen,GER,https://en.wikipedia.org/wiki/SV_Werder_Bremen,False,https://en.wikipedia.org/wiki/Romano_Schmid,2,1,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,romano schmid
dejan-ljubicic,19,MF,Dejan Ljubičić,1997-10-08,9,1,Schalke 04,GER,https://en.wikipedia.org/wiki/FC_Schalke_04,False,https://en.wikipedia.org/wiki/Dejan_Ljubi%C4%8Di%C4%87,0,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,dejan ljubicic
konrad-laimer,20,MF,Konrad Laimer,1997-05-27,57,7,Bayern Munich,GER,https://en.wikipedia.org/wiki/FC_Bayern_Munich,False,https://en.wikipedia.org/wiki/Konrad_Laimer,2,0,1,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,konrad laimer
alexander-prass,22,MF,Alexander Prass,2001-05-26,19,0,TSG Hoffenheim,GER,https://en.wikipedia.org/wiki/TSG_1899_Hoffenheim,False,https://en.wikipedia.org/wiki/Alexander_Prass,1,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,alexander prass
paul-wanner,24,MF,Paul Wanner,2005-12-23,3,0,PSV Eindhoven,NED,https://en.wikipedia.org/wiki/PSV_Eindhoven,False,https://en.wikipedia.org/wiki/Paul_Wanner,2,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,paul wanner
alessandro-schopf,26,MF,Alessandro Schöpf,1994-02-07,35,6,Wolfsberger AC,AUT,https://en.wikipedia.org/wiki/Wolfsberger_AC,False,https://en.wikipedia.org/wiki/Alessandro_Sch%C3%B6pf,0,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,alessandro schopf
marko-arnautovic,7,FW,Marko Arnautović,1989-04-19,133,47,Red Star Belgrade,SRB,https://en.wikipedia.org/wiki/Red_Star_Belgrade,False,https://en.wikipedia.org/wiki/Marko_Arnautovi%C4%87,2,1,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,marko arnautovic
michael-gregoritsch,11,FW,Michael Gregoritsch,1994-04-18,75,24,FC Augsburg,GER,https://en.wikipedia.org/wiki/FC_Augsburg,False,https://en.wikipedia.org/wiki/Michael_Gregoritsch,1,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,michael gregoritsch
sasa-kalajdzic,14,FW,Saša Kalajdžić,1997-07-07,22,4,LASK,AUT,https://en.wikipedia.org/wiki/LASK,False,https://en.wikipedia.org/wiki/Sa%C5%A1a_Kalajd%C5%BEi%C4%87,1,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,sasa kalajdzic
patrick-wimmer,21,FW,Patrick Wimmer,2001-05-30,30,1,VfL Wolfsburg,GER,https://en.wikipedia.org/wiki/VfL_Wolfsburg,False,https://en.wikipedia.org/wiki/Patrick_Wimmer,2,0,0,0,AUT,🇦🇹,https://en.wikipedia.org/wiki/Austria_national_football_team,Ralf Rangnick,patrick wimmer
yazeed-abulaila,1,GK,Yazeed Abulaila,1993-01-08,76,0,Al-Hussein,JOR,https://en.wikipedia.org/wiki/Al-Hussein_SC_(Irbid),False,https://en.wikipedia.org/wiki/Yazeed_Abulaila,2,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,yazeed abulaila
nour-bani-attiah,12,GK,Nour Bani Attiah,1993-01-25,5,0,Al-Faisaly,JOR,https://en.wikipedia.org/wiki/Al-Faisaly_SC,False,https://en.wikipedia.org/wiki/Nour_Bani_Attiah,0,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,nour bani attiah
abdallah-al-fakhouri,22,GK,Abdallah Al-Fakhouri,2000-01-22,11,0,Al-Wehdat,JOR,https://en.wikipedia.org/wiki/Al-Wehdat_SC,False,https://en.wikipedia.org/wiki/Abdallah_Al-Fakhouri,0,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,abdallah al fakhouri
mohammad-abu-hashish,2,DF,Mohammad Abu Hashish,1995-05-09,56,1,Al-Karma,IRQ,https://en.wikipedia.org/wiki/Al-Karma_SC,False,https://en.wikipedia.org/wiki/Mohammad_Abu_Hashish,1,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,mohammad abu hashish
abdallah-nasib,3,DF,Abdallah Nasib,1994-02-25,65,3,Al-Zawraa,IRQ,https://en.wikipedia.org/wiki/Al-Zawraa_SC,False,https://en.wikipedia.org/wiki/Abdallah_Nasib,2,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,abdallah nasib
husam-abu-dahab,4,DF,Husam Abu Dahab,2000-05-13,18,0,Al-Faisaly,JOR,https://en.wikipedia.org/wiki/Al-Faisaly_SC,False,https://en.wikipedia.org/wiki/Husam_Abu_Dahab,1,0,1,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,husam abu dahab
yazan-al-arab,5,DF,Yazan Al-Arab,1996-01-31,80,3,FC Seoul,KOR,https://en.wikipedia.org/wiki/FC_Seoul,False,https://en.wikipedia.org/wiki/Yazan_Al-Arab,2,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,yazan al arab
mo-abualnadi,16,DF,Mo Abualnadi,2001-02-08,18,0,Selangor,MAS,https://en.wikipedia.org/wiki/Selangor_F.C.,False,https://en.wikipedia.org/wiki/Mo_Abualnadi,1,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,mo abualnadi
salim-obaid,17,DF,Salim Obaid,1992-01-17,11,0,Al-Hussein,JOR,https://en.wikipedia.org/wiki/Al-Hussein_SC_(Irbid),False,https://en.wikipedia.org/wiki/Salim_Obaid,2,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,salim obaid
saed-al-rosan,19,DF,Saed Al-Rosan,1997-02-01,21,2,Al-Hussein,JOR,https://en.wikipedia.org/wiki/Al-Hussein_SC_(Irbid),False,https://en.wikipedia.org/wiki/Saed_Al-Rosan,1,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,saed al rosan
ihsan-haddad,23,DF,Ihsan Haddad,1994-02-05,92,2,Al-Hussein,JOR,https://en.wikipedia.org/wiki/Al-Hussein_SC_(Irbid),False,https://en.wikipedia.org/wiki/Ihsan_Haddad,2,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,ihsan haddad
anas-badawi,26,DF,Anas Badawi,1997-09-13,1,0,Al-Faisaly,JOR,https://en.wikipedia.org/wiki/Al-Faisaly_SC,False,https://en.wikipedia.org/wiki/Anas_Badawi,0,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,anas badawi
amer-jamous,6,MF,Amer Jamous,2002-07-03,19,1,Al-Zawraa,IRQ,https://en.wikipedia.org/wiki/Al-Zawraa_SC,False,https://en.wikipedia.org/wiki/Amer_Jamous,0,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,amer jamous
noor-al-rawabdeh,8,MF,Noor Al-Rawabdeh,1997-02-24,68,3,Selangor,MAS,https://en.wikipedia.org/wiki/Selangor_F.C.,False,https://en.wikipedia.org/wiki/Noor_Al-Rawabdeh,2,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,noor al rawabdeh
rajaei-ayed,14,MF,Rajaei Ayed,1993-07-25,72,0,Al-Hussein,JOR,https://en.wikipedia.org/wiki/Al-Hussein_SC_(Irbid),False,https://en.wikipedia.org/wiki/Rajaei_Ayed,0,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,rajaei ayed
ibrahim-sadeh,15,MF,Ibrahim Sadeh,2000-04-27,57,3,Al-Karma,IRQ,https://en.wikipedia.org/wiki/Al-Karma_SC,False,https://en.wikipedia.org/wiki/Ibrahim_Sadeh,0,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,ibrahim sadeh
mohammad-taha,18,MF,Mohammad Taha,2005-07-13,2,0,Al-Hussein,JOR,https://en.wikipedia.org/wiki/Al-Hussein_SC_(Irbid),False,https://en.wikipedia.org/wiki/Mohammad_Taha_(footballer),0,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,mohammad taha
mohannad-abu-taha,20,MF,Mohannad Abu Taha,2003-02-02,29,1,Al-Quwa Al-Jawiya,IRQ,https://en.wikipedia.org/wiki/Al-Quwa_Al-Jawiya,False,https://en.wikipedia.org/wiki/Mohannad_Abu_Taha,2,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,mohannad abu taha
nizar-al-rashdan,21,MF,Nizar Al-Rashdan,1999-03-23,47,4,Qatar SC,QAT,https://en.wikipedia.org/wiki/Qatar_SC,False,https://en.wikipedia.org/wiki/Nizar_Al-Rashdan,2,1,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,nizar al rashdan
mohammad-al-dawoud,25,MF,Mohammad Al-Dawoud,1992-04-12,13,1,Al-Wehdat,JOR,https://en.wikipedia.org/wiki/Al-Wehdat_SC,False,https://en.wikipedia.org/wiki/Mohammad_Al-Dawoud,1,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,mohammad al dawoud
mohammad-abu-zrayq,7,FW,Mohammad Abu Zrayq,1997-12-30,41,5,Raja Casablanca,MAR,https://en.wikipedia.org/wiki/Raja_CA,False,https://en.wikipedia.org/wiki/Mohammad_Abu_Zrayq,1,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,mohammad abu zrayq
ali-olwan,9,FW,Ali Olwan,2000-03-26,66,29,Al-Sailiya,QAT,https://en.wikipedia.org/wiki/Al-Sailiya_SC,False,https://en.wikipedia.org/wiki/Ali_Olwan,2,1,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,ali olwan
musa-al-taamari,10,FW,Musa Al-Taamari,1997-06-10,92,24,Rennes,FRA,https://en.wikipedia.org/wiki/Stade_Rennais_FC,False,https://en.wikipedia.org/wiki/Musa_Al-Taamari,2,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,musa al taamari
odeh-al-fakhouri,11,FW,Odeh Al-Fakhouri,2005-11-22,10,1,Pyramids,EGY,https://en.wikipedia.org/wiki/Pyramids_FC,False,https://en.wikipedia.org/wiki/Odeh_Al-Fakhouri,2,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,odeh al fakhouri
mahmoud-al-mardi,13,FW,Mahmoud Al-Mardi,1993-10-06,89,9,Al-Hussein,JOR,https://en.wikipedia.org/wiki/Al-Hussein_SC_(Irbid),False,https://en.wikipedia.org/wiki/Mahmoud_Al-Mardi,2,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,mahmoud al mardi
ali-azaizeh,24,FW,Ali Azaizeh,2004-04-13,4,0,Al-Shabab,KSA,https://en.wikipedia.org/wiki/Al_Shabab_Club,False,https://en.wikipedia.org/wiki/Ali_Azaizeh,2,0,0,0,JOR,🇯🇴,https://en.wikipedia.org/wiki/Jordan_national_football_team,Jamal Sellami,ali azaizeh
david-ospina,1,GK,David Ospina,1988-08-31,130,0,Atlético Nacional,COL,https://en.wikipedia.org/wiki/Atl%C3%A9tico_Nacional,False,https://en.wikipedia.org/wiki/David_Ospina,0,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,david ospina
camilo-vargas,12,GK,Camilo Vargas,1989-03-09,42,0,Atlas,MEX,https://en.wikipedia.org/wiki/Atlas_F.C.,False,https://en.wikipedia.org/wiki/Camilo_Vargas,2,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,camilo vargas
alvaro-montero,24,GK,Álvaro Montero,1995-03-29,12,0,Vélez Sarsfield,ARG,https://en.wikipedia.org/wiki/Club_Atl%C3%A9tico_V%C3%A9lez_Sarsfield,False,https://en.wikipedia.org/wiki/%C3%81lvaro_Montero_(Colombian_footballer),0,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,alvaro montero
daniel-munoz,2,DF,Daniel Muñoz,1996-05-26,46,3,Crystal Palace,ENG,https://en.wikipedia.org/wiki/Crystal_Palace_F.C.,False,https://en.wikipedia.org/wiki/Daniel_Mu%C3%B1oz_(footballer),2,2,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,daniel munoz
jhon-lucumi,3,DF,Jhon Lucumí,1998-06-26,37,1,Bologna,ITA,https://en.wikipedia.org/wiki/Bologna_FC_1909,False,https://en.wikipedia.org/wiki/Jhon_Lucum%C3%AD,2,0,1,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,jhon lucumi
santiago-arias,4,DF,Santiago Arias,1992-01-13,68,0,Independiente,ARG,https://en.wikipedia.org/wiki/Club_Atl%C3%A9tico_Independiente,False,https://en.wikipedia.org/wiki/Santiago_Arias,0,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,santiago arias
yerry-mina,13,DF,Yerry Mina,1994-09-23,54,8,Cagliari,ITA,https://en.wikipedia.org/wiki/Cagliari_Calcio,False,https://en.wikipedia.org/wiki/Yerry_Mina,0,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,yerry mina
gustavo-puerta,14,DF,Gustavo Puerta,2003-07-23,6,1,Racing Santander,ESP,https://en.wikipedia.org/wiki/Racing_de_Santander,False,https://en.wikipedia.org/wiki/Gustavo_Puerta,2,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,gustavo puerta
johan-mojica,17,DF,Johan Mojica,1992-08-21,45,1,Mallorca,ESP,https://en.wikipedia.org/wiki/RCD_Mallorca,False,https://en.wikipedia.org/wiki/Johan_Mojica,2,0,1,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,johan mojica
willer-ditta,18,DF,Willer Ditta,1998-01-23,5,0,Cruz Azul,MEX,https://en.wikipedia.org/wiki/Cruz_Azul,False,https://en.wikipedia.org/wiki/Willer_Ditta,0,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,willer ditta
deiver-machado,22,DF,Deiver Machado,1993-09-02,15,0,Nantes,FRA,https://en.wikipedia.org/wiki/FC_Nantes,False,https://en.wikipedia.org/wiki/Deiver_Machado,0,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,deiver machado
davinson-sanchez,23,DF,Davinson Sánchez,1996-06-12,79,4,Galatasaray,TUR,https://en.wikipedia.org/wiki/Galatasaray_S.K._(football),False,https://en.wikipedia.org/wiki/Davinson_S%C3%A1nchez,2,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,davinson sanchez
kevin-castano,5,MF,Kevin Castaño,2000-09-29,25,0,River Plate,ARG,https://en.wikipedia.org/wiki/Club_Atl%C3%A9tico_River_Plate,False,https://en.wikipedia.org/wiki/Kevin_Casta%C3%B1o,1,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,kevin castano
richard-rios,6,MF,Richard Ríos,2000-06-02,32,2,Benfica,POR,https://en.wikipedia.org/wiki/S.L._Benfica,False,https://en.wikipedia.org/wiki/Richard_R%C3%ADos,2,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,richard rios
jorge-carrascal,8,MF,Jorge Carrascal,1998-05-25,24,2,Flamengo,BRA,https://en.wikipedia.org/wiki/CR_Flamengo,False,https://en.wikipedia.org/wiki/Jorge_Carrascal,0,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,jorge carrascal
james-rodriguez,10,MF,James Rodríguez,1991-07-12,126,31,Minnesota United FC,USA,https://en.wikipedia.org/wiki/Minnesota_United_FC,False,https://en.wikipedia.org/wiki/James_Rodr%C3%ADguez,2,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,james rodriguez
jhon-arias,11,MF,Jhon Arias,1997-09-21,38,6,Palmeiras,BRA,https://en.wikipedia.org/wiki/SE_Palmeiras,False,https://en.wikipedia.org/wiki/Jhon_Arias_(footballer),2,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,jhon arias
juan-portilla,15,MF,Juan Portilla,1998-09-12,10,0,Athletico Paranaense,BRA,https://en.wikipedia.org/wiki/Club_Athletico_Paranaense,False,https://en.wikipedia.org/wiki/Juan_Portilla,0,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,juan portilla
jefferson-lerma,16,MF,Jefferson Lerma,1994-10-25,65,5,Crystal Palace,ENG,https://en.wikipedia.org/wiki/Crystal_Palace_F.C.,False,https://en.wikipedia.org/wiki/Jefferson_Lerma,2,0,1,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,jefferson lerma
juan-fernando-quintero,20,MF,Juan Fernando Quintero,1993-01-18,49,6,River Plate,ARG,https://en.wikipedia.org/wiki/Club_Atl%C3%A9tico_River_Plate,False,https://en.wikipedia.org/wiki/Juan_Fernando_Quintero,1,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,juan fernando quintero
luis-diaz,7,FW,Luis Díaz,1997-01-13,74,22,Bayern Munich,GER,https://en.wikipedia.org/wiki/FC_Bayern_Munich,False,https://en.wikipedia.org/wiki/Luis_D%C3%ADaz_(footballer%2C_born_1997),2,1,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,luis diaz
jhon-cordoba,9,FW,Jhon Córdoba,1993-05-11,21,6,Krasnodar,RUS,https://en.wikipedia.org/wiki/FC_Krasnodar,False,https://en.wikipedia.org/wiki/Jhon_C%C3%B3rdoba,1,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,jhon cordoba
cucho-hernandez,19,FW,Cucho Hernández,1999-04-20,9,2,Real Betis,ESP,https://en.wikipedia.org/wiki/Real_Betis,False,https://en.wikipedia.org/wiki/Cucho_Hern%C3%A1ndez,1,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,cucho hernandez
jaminton-campaz,21,FW,Jaminton Campaz,2000-05-24,10,1,Rosario Central,ARG,https://en.wikipedia.org/wiki/Rosario_Central,False,https://en.wikipedia.org/wiki/Jaminton_Campaz,1,1,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,jaminton campaz
luis-suarez,25,FW,Luis Suárez,1997-12-02,12,5,Sporting CP,POR,https://en.wikipedia.org/wiki/Sporting_CP,False,https://en.wikipedia.org/wiki/Luis_Su%C3%A1rez_(footballer%2C_born_1997),2,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,luis suarez
andres-gomez,26,FW,Andrés Gómez,2002-09-12,8,2,Vasco da Gama,BRA,https://en.wikipedia.org/wiki/CR_Vasco_da_Gama,False,https://en.wikipedia.org/wiki/Andr%C3%A9s_G%C3%B3mez_(footballer),1,0,0,0,COL,🇨🇴,https://en.wikipedia.org/wiki/Colombia_national_football_team,Néstor Lorenzo,andres gomez
lionel-mpasi,1,GK,Lionel Mpasi,1994-08-01,29,0,Le Havre,FRA,https://en.wikipedia.org/wiki/Le_Havre_AC,False,https://en.wikipedia.org/wiki/Lionel_Mpasi,2,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,lionel mpasi
timothy-fayulu,16,GK,Timothy Fayulu,1999-07-24,3,0,Noah,ARM,https://en.wikipedia.org/wiki/FC_Noah,False,https://en.wikipedia.org/wiki/Timothy_Fayulu,0,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,timothy fayulu
matthieu-epolo,21,GK,Matthieu Epolo,2005-01-15,1,0,Standard Liège,BEL,https://en.wikipedia.org/wiki/Standard_Li%C3%A8ge,False,https://en.wikipedia.org/wiki/Matthieu_Epolo,0,0,0,0,COD,🇨🇩,https://en.wikipedia.org/wiki/DR_Congo_national_football_team,Sébastien Desabre,matthieu epolo
